Book ID,Title,Category,University ID
689,"Horngren's Financial & Managerial Accounting, The Managerial Chapters",Business,131520
898,Better Business,Business,131520
649,Math Lit,Mathematics,131520
792,Managing Engineering and Technology,Engineering,131520
975,The Economics of Public Issues,Economics,131520
783,Fundamentals of Investing,Business,131520
625,"Career Tool Kit, The: Skills for Success",Student Success,131520
485,Elementary Algebra,Mathematics,131520
607,Basic Technical Mathematics,Mathematics,131520
633,Brief Calculus & Its Applications,Mathematics,131520
475,Java Software Structures,Computer Science,131520
480,Fundamentals of Statistics,Statistics,131520
644,"Developmental Mathematics: Prealgebra, Beginning, Intermediate Algebra",Mathematics,148487
912,Fundamentals of Human Resource Management,Business,148487
644,"Developmental Mathematics: Prealgebra, Beginning, Intermediate Algebra",Mathematics,148487
936,Systems Analysis and Design,Business,148487
643,Engineering Vibration,Engineering,148487
572,Mosaics: Reading and Writing Paragraphs,Student Success,148487
627,Intermediate Algebra 10,Mathematics,148487
648,The DK Guide to Literature,English,148487
942,Employment Law,Business,148487
642,Developmental Mathematics,Mathematics,148487
789,Machine Design,Engineering,148487
688,"Essentials of Processes, Systems and Information: with SAP tutorials",Business,148487
687,Introduction to Materials Science,Engineering,148487
786,Managerial Accounting: Decision Making and Motivating Performance,Business,148487
562,Sterling Stories,Student Success,148487
481,Mathematics All Around,Mathematics,102553
782,Public Relations Practices,Business,102553
549,Complete Works of Shakespeare 7E,English,102553
628,Business Math Brief,Business,102553
956,Comprehensive Assurance & Systems Tool (CAST): An Integrated Practice Set,Business,102553
958,Macroeconomics,Economics,102553
612,Precalculus with Modeling & Visualization,Mathematics,102553
909,Management: A Focus on Leaders,Business,102553
692,Cryptography and Network Security: Principles and Practice,Computer Science,102553
946,Auditing and Assurance Services,Business,102553
967,Principles of Economics,Economics,102553
912,Fundamentals of Human Resource Management,Business,102553
625,"Career Tool Kit, The: Skills for Success",Student Success,102553
548,"The Curious Writer, Concise Edition",English,102553
552,The Prentice Hall Guide for College Writers,English,102553
614,Writing for Life: Sentences and Paragraphs,Student Success,102553
489,Statistics for Business and Economics,Statistics,102553
936,Systems Analysis and Design,Business,102553
964,The Practice of Public Relations,Business,102553
698,Global Marketing Management,Business,102553
899,Personal Finance,Business,102553
583,John E. Freund's Mathematical Statistics with Applications,Statistics,102553
549,Complete Works of Shakespeare 7E,English,102553
629,Precalculus: Essentials,Mathematics,206084
549,Complete Works of Shakespeare 7E,English,206084
934,Economics Today: The Macro View,Economics,206084
569,Building College Vocabulary Strategies,Student Success,206084
551,Literature and the Writing Process,English,206084
623,Precalculus Essentials,Mathematics,206084
616,Introductory and Intermediate Algebra 5e,Mathematics,206084
552,The Prentice Hall Guide for College Writers,English,206084
554,Strategies for Successful Writing,English,206084
552,The Prentice Hall Guide for College Writers,English,206084
965,QuickBooks Pro 2013: A Complete Course,Business,206084
912,Fundamentals of Human Resource Management,Business,206084
934,Economics Today: The Macro View,Economics,206084
554,Strategies for Successful Writing,English,206084
964,The Practice of Public Relations,Business,206084
553,"The Prentice Hall Guide for College Writers, Brief Edition",English,206084
623,Precalculus Essentials,Mathematics,206084
611,"Cornerstones for Community College Success, 2/E",Student Success,206084
649,Math Lit,Mathematics,206084
599,Analysis with an Introduction to Proof,Mathematics,206084
583,John E. Freund's Mathematical Statistics with Applications,Statistics,206084
935,Economics Today: The Micro View,Economics,206084
488,Statistics for Business: Decision Making and Analysis,Statistics,206084
898,Better Business,Business,206084
683,Ownership Series: Ownership: Accountability,Student Success,206084
492,Internetworking with TCP/IP Volume One,Computer Science,206084
947,Operations Management,Business,206084
571,Style: Lessons in Clarity and Grace 11E,English,206084
560,Prose Reader,English,206084
554,Strategies for Successful Writing,English,206084
950,"Money, Banking, and the Financial System",Economics,206084
649,Math Lit,Mathematics,206084
927,International Management: Text and Cases,Business,206084
624,Precalculus,Mathematics,126827
979,Development Economics,Economics,126827
475,Java Software Structures,Computer Science,126827
615,Algebra and Trigonometry with Modeling & Visualization,Mathematics,126827
552,The Prentice Hall Guide for College Writers,English,126827
965,QuickBooks Pro 2013: A Complete Course,Business,126827
609,"Writing for Life: Paragraphs and Essays, 3E",Student Success,126827
893,Manager's Bookshelf,Business,126827
564,Read to Achieve: Gateway to Academic Reading,Student Success,126827
695,Aerodynamics for Engineers,Engineering,126827
633,Brief Calculus & Its Applications,Mathematics,126827
686,Ownership Series: Ownership: Study Strategies,Student Success,126827
952,"Corporate Finance, The Core",Business,126827
492,Internetworking with TCP/IP Volume One,Computer Science,126827
643,Engineering Vibration,Engineering,126827
915,Experiencing MIS,Business,126827
552,The Prentice Hall Guide for College Writers,English,126827
652,"Career Adventure: Your Guide to Personal Assessment, Career Exploration, and Decision Making",Student Success,126827
957,Principles of Risk Management and Insurance,Business,126827
680,Introduction to Programming with C++,Computer Science,126827
554,Strategies for Successful Writing,English,126827
906,Database Systems,Computer Science,126827
603,Intro Stats,Statistics,127060
957,Principles of Risk Management and Insurance,Business,127060
555,"Global Issues, Local Arguments",English,127060
572,Mosaics: Reading and Writing Paragraphs,Student Success,127060
492,Internetworking with TCP/IP Volume One,Computer Science,127060
707,Managerial Economics,Economics,127060
784,Mechanics of Materials,Engineering,127060
948,"Integrated Advertising, Promotion, and Marketing Communications",Business,165015
624,Precalculus,Mathematics,165015
703,Principles of Macroeconomics,Economics,165015
618,Bridging the Gap,Student Success,165015
597,Introductory Algebra 10,Mathematics,165015
693,"Network Security Essentials: Applications and Standards, 5/e",Computer Science,165015
486,Intermediate Algebra,Mathematics,165015
924,The Economics of Sports,Economics,165015
648,The DK Guide to Literature,English,165015
594,Elementary Algebra:  Concepts & Applications,Mathematics,165015
552,The Prentice Hall Guide for College Writers,English,165015
609,"Writing for Life: Paragraphs and Essays, 3E",Student Success,165015
942,Employment Law,Business,165015
636,Trigonometry,Mathematics,165015
561,The DK Handbook,Student Success,165015
925,Guide to Managerial Communication,Business,165015
683,Ownership Series: Ownership: Accountability,Student Success,165015
920,Business Communication Essentials,Business,165015
905,Horngren's Accounting,Business,165015
967,Principles of Economics,Economics,165015
643,Engineering Vibration,Engineering,165015
617,"Developmental Mathematics: Basic Mathematics and Algebra, 3/E",Mathematics,165015
649,Math Lit,Mathematics,165015
568,Reading Rhetorically,English,165015
682,Essentials of Entrepreneurship and Small Business Management,Business,165015
910,Managerial Economics,Economics,165015
549,Complete Works of Shakespeare 7E,English,165015
685,Ownership Series: Ownership: Critical Thinking,Student Success,165015
912,Fundamentals of Human Resource Management,Business,165015
974,The Economics of Macro Issues,Economics,165015
630,World Myth,English,165015
684,Ownership Series: Ownership: Effective Planning,Student Success,165015
917,Information Systems Today,Business,165015
973,The Economic Way of Thinking,Economics,165015
920,Business Communication Essentials,Business,165015
925,Guide to Managerial Communication,Business,159647
899,Personal Finance,Business,159647
474,Starting Out with C++: Early Objects,Computer Science,159647
564,Read to Achieve: Gateway to Academic Reading,Student Success,159647
564,Read to Achieve: Gateway to Academic Reading,Student Success,159647
895,Intercultural Business Communication,Business,159647
782,Public Relations Practices,Business,159647
688,"Essentials of Processes, Systems and Information: with SAP tutorials",Business,159647
480,Fundamentals of Statistics,Statistics,159647
646,"Power Electronics: Circuits,Devices & Applications",Engineering,159647
480,Fundamentals of Statistics,Statistics,159647
911,Economics,Economics,159647
984,E-Commerce 2013,Business,159647
956,Comprehensive Assurance & Systems Tool (CAST): An Integrated Practice Set,Business,192749
596,Precalculus: A Unit Circle Approach,Mathematics,192749
701,Adaptive Filter Theory,Engineering,192749
642,Developmental Mathematics,Mathematics,192749
479,Elementary Statistics,Statistics,192749
475,Java Software Structures,Computer Science,192749
598,Introductory & Intermediate Algebra 3e,Mathematics,192749
562,Sterling Stories,Student Success,192749
473,Introduction to JavaScript Programming with XML and PHP,Computer Science,192749
943,Modern Systems Analysis and Design,Business,192749
972,Making the Team,Business,192749
598,Introductory & Intermediate Algebra 3e,Mathematics,192749
979,Development Economics,Economics,192749
979,Development Economics,Economics,192749
609,"Writing for Life: Paragraphs and Essays, 3E",Student Success,192749
649,Math Lit,Mathematics,192749
627,Intermediate Algebra 10,Mathematics,192749
637,Elementary Statistics Using Excel,Statistics,192749
891,Marketing Plan Handbook,Business,192749
646,"Power Electronics: Circuits,Devices & Applications",Engineering,192749
940,Microeconomics,Economics,192749
591,Basic College Mathematics,Mathematics,192749
598,Introductory & Intermediate Algebra 3e,Mathematics,192749
492,Internetworking with TCP/IP Volume One,Computer Science,192749
929,Principles of Marketing,Business,192749
940,Microeconomics,Economics,192749
587,Algebra and Trigonometry,Mathematics,192749
639,An Introduction to Programming Using Visual Basic 2012(w/Visual Studio 2012 Express Edition DVD),Computer Science,192749
